Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	1	20141027.114302	same	100	diff	0	7166
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	2	20141027.114312	diff	100	same	0	5342
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	3	20141027.114319	same	20	same	1	1467
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	4	20141027.114322	diff	60	same	0	1532
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	5	20141027.114326	diff	20	diff	1	6671
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	6	20141027.114335	diff	20	diff	1	11493
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	7	20141027.114348	diff	60	same	0	5276
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	8	20141027.114355	same	20	same	1	7027
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	9	20141027.114404	diff	100	diff	1	5152
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	10	20141027.114411	same	60	diff	0	4312
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	11	20141027.114418	same	100	same	1	3912
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	12	20141027.114424	diff	100	same	0	5881
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	13	20141027.114432	diff	60	same	0	3791
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	14	20141027.114437	diff	100	diff	1	9421
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	15	20141027.114449	same	20	same	1	5022
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	16	20141027.114456	same	60	diff	0	8443
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	17	20141027.114506	same	20	same	1	4702
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	18	20141027.114513	same	60	same	1	1991
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	19	20141027.114517	diff	100	same	0	2996
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	20	20141027.114522	same	60	same	1	6343
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	21	20141027.114530	same	60	same	1	3891
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	22	20141027.114536	same	20	same	1	3951
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	23	20141027.114542	diff	20	diff	1	2827
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	24	20141027.114547	diff	60	diff	1	2037
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	25	20141027.114551	diff	20	same	0	2492
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	26	20141027.114555	same	100	diff	0	2346
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	27	20141027.114600	same	100	same	1	3471
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	28	20141027.114605	same	100	diff	0	6536
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	29	20141027.114614	diff	60	diff	1	5502
tl	303	19	F	PSYC4802-20144	1.0.1	Block	practice	30	20141027.114621	diff	20	same	0	4942
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	31	20141027.114628	same	20	same	1	8158
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	32	20141027.114638	diff	100	diff	1	3781
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	33	20141027.114644	diff	20	diff	1	5097
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	34	20141027.114651	diff	100	diff	1	6382
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	35	20141027.114700	same	60	same	1	4591
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	36	20141027.114706	diff	100	same	0	7896
tl	303	19	F	PSYC4802-20144	1.0.1	Block	exp	37	20141027.114716	diff	100	same	0	4653
