Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	1	20140428.111754	diff	60	diff	1	20368
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	2	20140428.111816	diff	20	diff	1	4161
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	3	20140428.111822	diff	100	same	0	3306
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	4	20140428.111828	diff	100	diff	1	2058
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	5	20140428.111832	same	20	same	1	1536
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	6	20140428.111835	same	60	diff	0	933
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	7	20140428.111838	same	100	same	1	2398
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	8	20140428.111843	diff	20	same	0	1489
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	9	20140428.111846	same	20	diff	0	3745
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	10	20140428.111852	same	20	same	1	10507
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	11	20140428.111905	diff	20	diff	1	4812
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	12	20140428.111912	diff	100	diff	1	1015
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	13	20140428.111915	diff	20	same	0	1595
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	14	20140428.111919	same	100	diff	0	1179
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	15	20140428.111922	same	60	diff	0	3048
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	16	20140428.111927	same	60	diff	0	1202
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	17	20140428.111930	diff	60	same	0	1196
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	18	20140428.111934	same	60	same	1	5245
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	19	20140428.111941	diff	20	same	0	1455
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	20	20140428.111945	same	20	diff	0	3013
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	21	20140428.111950	diff	60	same	0	12763
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	22	20140428.112005	same	20	diff	0	9153
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	23	20140428.112016	same	100	same	1	9201
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	24	20140428.112027	same	60	same	1	5304
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	25	20140428.112035	same	100	same	1	3927
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	26	20140428.112040	diff	60	same	0	4437
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	27	20140428.112047	diff	100	same	0	4489
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	28	20140428.112053	same	100	same	1	5673
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	29	20140428.112101	diff	100	diff	1	5245
EMT	89	18	m	PSYC4802-20142	1.0	Block	practice	30	20140428.112108	diff	60	diff	1	4917
EMT	89	18	m	PSYC4802-20142	1.0	Block	exp	31	20140428.112115	same	20	same	1	3839
EMT	89	18	m	PSYC4802-20142	1.0	Block	exp	32	20140428.112121	same	20	same	1	3300
EMT	89	18	m	PSYC4802-20142	1.0	Block	exp	33	20140428.112126	same	100	same	1	3604
