Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	1	20141024.111729	diff	20	diff	1	51223
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	2	20141024.111822	diff	60	diff	1	14827
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	3	20141024.111839	same	100	same	1	17352
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	4	20141024.111858	same	100	same	1	18567
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	5	20141024.111919	same	20	same	1	5876
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	6	20141024.111927	same	60	same	1	6892
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	7	20141024.111936	same	20	same	1	4621
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	8	20141024.111943	diff	100	diff	1	16566
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	9	20141024.112001	same	100	same	1	24907
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	10	20141024.112028	diff	20	diff	1	9926
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	11	20141024.112040	diff	100	diff	1	6547
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	12	20141024.112049	same	20	same	1	9591
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	13	20141024.112100	same	60	same	1	6561
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	14	20141024.112109	diff	60	diff	1	7031
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	15	20141024.112118	diff	100	diff	1	7297
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	16	20141024.112127	same	60	same	1	12402
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	17	20141024.112141	same	60	same	1	6162
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	18	20141024.112150	diff	20	diff	1	3846
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	19	20141024.112155	diff	20	diff	1	11241
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	20	20141024.112209	same	20	same	1	5626
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	21	20141024.112216	same	20	same	1	4961
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	22	20141024.112223	diff	60	diff	1	5811
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	23	20141024.112231	same	60	same	1	9517
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	24	20141024.112243	same	100	same	1	7951
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	25	20141024.112253	diff	100	diff	1	4861
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	26	20141024.112259	diff	60	diff	1	6321
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	27	20141024.112308	same	100	same	1	10997
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	28	20141024.112321	diff	20	diff	1	12686
SMP	284	19	m	PSYC4802-20144	1.0.1	Block	practice	29	20141024.112336	diff	100	diff	1	5266
