Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	1	20141029.115516	same	20	same	1	5717
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	2	20141029.115524	same	20	same	1	6647
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	3	20141029.115532	same	100	diff	0	6941
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	4	20141029.115541	same	100	same	1	8981
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	5	20141029.115552	diff	20	same	0	7757
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	6	20141029.115602	same	100	same	1	4076
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	7	20141029.115608	diff	60	same	0	7806
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	8	20141029.115618	same	60	same	1	7351
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	9	20141029.115627	diff	20	same	0	5742
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	10	20141029.115635	diff	20	same	0	10236
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	11	20141029.115647	same	20	same	1	10377
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	12	20141029.115700	diff	100	same	0	7396
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	13	20141029.115709	diff	60	same	0	3351
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	14	20141029.115715	diff	60	same	0	5511
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	15	20141029.115722	diff	100	same	0	4506
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	16	20141029.115729	same	60	diff	0	3596
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	17	20141029.115734	same	60	same	1	3581
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	18	20141029.115740	same	100	same	1	10291
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	19	20141029.115752	diff	20	diff	1	4872
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	20	20141029.115759	same	60	same	1	7127
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	21	20141029.115808	diff	100	same	0	3306
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	22	20141029.115814	same	20	same	1	6121
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	23	20141029.115822	diff	100	diff	1	7922
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	24	20141029.115832	same	100	same	1	5852
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	25	20141029.115840	diff	60	same	0	4721
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	26	20141029.115847	same	20	same	1	4046
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	27	20141029.115853	diff	100	same	0	6077
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	28	20141029.115901	diff	60	same	0	6572
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	29	20141029.115909	same	60	same	1	7121
AT	319	22	M	PSYC4802-20144	1.0.1	Block	practice	30	20141029.115919	diff	20	same	0	4806
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	31	20141029.115925	same	20	same	1	5907
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	32	20141029.115933	diff	100	diff	1	4761
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	33	20141029.115940	diff	20	same	0	4726
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	34	20141029.115947	same	60	same	1	3271
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	35	20141029.115952	same	60	diff	0	5116
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	36	20141029.115959	same	60	same	1	1776
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	37	20141029.120003	diff	20	same	0	2536
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	38	20141029.120008	diff	60	diff	1	4591
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	39	20141029.120015	same	100	same	1	2166
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	40	20141029.120019	diff	60	diff	1	3191
AT	319	22	M	PSYC4802-20144	1.0.1	Block	exp	41	20141029.120024	same	20	same	1	2331
