Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	1	20140425.111625	same	60	diff	0	47033
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	2	20140425.111714	same	20	same	1	17168
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	3	20140425.111733	diff	60	diff	1	22571
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	4	20140425.111758	same	20	same	1	8930
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	5	20140425.111808	same	100	same	1	14631
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	6	20140425.111825	diff	60	diff	1	10237
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	7	20140425.111837	same	100	diff	0	10659
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	8	20140425.111850	same	100	diff	0	18868
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	9	20140425.111911	diff	20	same	0	16530
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	10	20140425.111929	same	20	same	1	4677
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	11	20140425.111936	diff	60	diff	1	11673
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	12	20140425.111950	diff	20	39	-3	1677
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	13	20140425.111954	diff	60	diff	1	9364
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	14	20140425.112005	diff	100	same	0	7829
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	15	20140425.112015	diff	20	diff	1	27680
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	16	20140425.112044	diff	60	same	0	14725
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	17	20140425.112101	same	60	diff	0	13043
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	18	20140425.112116	same	60	diff	0	14509
SS	64	18	M	PSYC4802-20142	1.0	Block	practice	19	20140425.112133	diff	100	diff	1	16870
