Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	1	20141027.105231	same	20	same	1	3036
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	2	20141027.105237	diff	60	diff	1	1271
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	3	20141027.105240	same	60	diff	0	906
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	4	20141027.105243	same	100	diff	0	1717
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	5	20141027.105247	diff	100	diff	1	2786
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	6	20141027.105251	diff	100	same	0	2461
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	7	20141027.105256	diff	100	same	0	1616
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	8	20141027.105259	same	60	same	1	3987
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	9	20141027.105305	diff	60	same	0	4631
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	10	20141027.105312	diff	100	diff	1	5546
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	11	20141027.105320	diff	20	same	0	3221
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	12	20141027.105325	same	20	same	1	5171
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	13	20141027.105332	same	100	diff	0	3341
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	14	20141027.105337	same	20	same	1	4562
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	15	20141027.105344	diff	100	diff	1	4936
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	16	20141027.105351	diff	60	diff	1	4851
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	17	20141027.105358	same	100	same	1	4776
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	18	20141027.105404	same	60	same	1	3876
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	19	20141027.105410	same	60	diff	0	3391
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	20	20141027.105416	diff	20	diff	1	3132
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	21	20141027.105421	diff	20	diff	1	3071
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	22	20141027.105426	same	100	diff	0	2827
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	23	20141027.105431	same	20	same	1	2686
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	24	20141027.105436	diff	20	same	0	4406
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	25	20141027.105442	diff	60	same	0	3242
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	26	20141027.105447	same	100	same	1	3573
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	27	20141027.105453	diff	20	same	0	7455
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	28	20141027.105502	diff	60	same	0	4881
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	29	20141027.105509	same	20	same	1	2371
TA	295	19	M	PSYC4802-20144	1.0.1	Block	practice	30	20141027.105513	same	60	diff	0	6202
TA	295	19	M	PSYC4802-20144	1.0.1	Block	exp	31	20141027.105522	same	20	same	1	2780
