Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	1	20140425.114841	same	100	diff	0	4214
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	2	20140425.114847	same	20	same	1	3148
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	3	20140425.114852	diff	60	diff	1	8316
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	4	20140425.114903	same	60	same	1	7636
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	5	20140425.114912	same	20	diff	0	2345
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	6	20140425.114917	same	60	diff	0	6547
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	7	20140425.114925	same	20	same	1	3991
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	8	20140425.114931	same	60	same	1	5626
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	9	20140425.114939	diff	60	diff	1	5907
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	10	20140425.114947	diff	100	diff	1	5690
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	11	20140425.114955	same	20	same	1	2965
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	12	20140425.115000	same	60	same	1	4290
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	13	20140425.115006	diff	60	diff	1	5550
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	14	20140425.115013	diff	20	diff	1	4161
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	15	20140425.115020	same	100	same	1	5696
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	16	20140425.115027	diff	20	diff	1	3095
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	17	20140425.115032	diff	100	diff	1	5069
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	18	20140425.115039	diff	20	diff	1	2655
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	19	20140425.115044	same	100	same	1	6815
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	20	20140425.115053	diff	100	diff	1	6001
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	21	20140425.115101	diff	100	diff	1	3224
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	22	20140425.115106	diff	20	diff	1	2439
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	23	20140425.115111	same	60	same	1	9217
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	24	20140425.115122	diff	20	diff	1	6429
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	25	20140425.115130	same	20	same	1	7642
KLP	74	18	F	PSYC4802-20142	1.0	Block	practice	26	20140425.115140	same	100	diff	0	7530
