Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	1	20140423.114925	same	20	same	1	18464
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	2	20140423.114946	same	60	same	1	21815
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	3	20140423.115009	diff	60	diff	1	14838
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	4	20140423.115026	diff	60	same	0	33218
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	5	20140423.115102	same	100	same	1	15083
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	6	20140423.115119	same	60	same	1	14901
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	7	20140423.115136	same	100	diff	0	11579
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	8	20140423.115149	diff	100	same	0	13999
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	9	20140423.115205	diff	60	diff	1	4865
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	10	20140423.115212	diff	100	same	0	13178
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	11	20140423.115227	diff	20	diff	1	5350
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	12	20140423.115235	same	100	diff	0	14075
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	13	20140423.115251	same	60	same	1	10238
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	14	20140423.115303	diff	20	diff	1	23040
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	15	20140423.115328	same	20	same	1	3464
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	16	20140423.115334	same	20	same	1	2262
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	17	20140423.115338	same	100	diff	0	4437
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	18	20140423.115344	diff	20	diff	1	2028
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	19	20140423.115349	same	60	diff	0	3458
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	20	20140423.115354	diff	20	diff	1	7096
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	21	20140423.115403	same	20	same	1	2778
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	22	20140423.115408	same	100	diff	0	5819
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	23	20140423.115416	same	60	diff	0	7091
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	24	20140423.115425	diff	60	diff	1	2503
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	25	20140423.115429	diff	100	same	0	12581
RCG	50	19	f	PSYC4802-20142	1.0	Block	practice	26	20140423.115444	diff	100	same	0	1888
