Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	1	20141024.111924	diff	60	diff	1	18093
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	2	20141024.111944	same	60	diff	0	5937
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	3	20141024.111952	diff	20	diff	1	17668
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	4	20141024.112012	diff	100	diff	1	9177
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	5	20141024.112023	diff	60	diff	1	12447
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	6	20141024.112037	same	20	same	1	3826
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	7	20141024.112043	diff	100	diff	1	13313
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	8	20141024.112058	same	20	same	1	7748
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	9	20141024.112108	same	100	diff	0	4436
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	10	20141024.112114	same	20	diff	0	4066
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	11	20141024.112120	diff	20	diff	1	10392
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	12	20141024.112133	diff	20	diff	1	4951
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	13	20141024.112140	diff	60	diff	1	6576
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	14	20141024.112148	same	100	same	1	9731
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	15	20141024.112200	same	100	same	1	9842
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	16	20141024.112212	same	60	same	1	7996
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	17	20141024.112222	same	20	same	1	6988
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	18	20141024.112231	same	60	same	1	10071
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	19	20141024.112243	same	60	same	1	7581
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	20	20141024.112252	diff	20	diff	1	3828
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	21	20141024.112258	same	20	same	1	6091
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	22	20141024.112306	same	100	same	1	7807
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	23	20141024.112316	diff	20	diff	1	3841
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	24	20141024.112322	diff	100	same	0	9172
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	25	20141024.112333	diff	60	diff	1	2706
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	26	20141024.112338	same	60	same	1	9812
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	27	20141024.112349	diff	60	diff	1	3077
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	28	20141024.112354	diff	100	diff	1	3601
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	29	20141024.112400	diff	100	diff	1	3006
tl	287	21	F	PSYC4802-20144	1.0.1	Block	practice	30	20141024.112405	same	100	same	1	7367
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	31	20141024.112415	diff	100	diff	1	1886
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	32	20141024.112418	diff	60	diff	1	3376
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	33	20141024.112424	diff	60	diff	1	2102
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	34	20141024.112428	diff	20	diff	1	6348
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	35	20141024.112436	diff	20	diff	1	5101
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	36	20141024.112443	diff	20	diff	1	8066
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	37	20141024.112454	same	20	same	1	5216
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	38	20141024.112501	same	60	diff	0	3711
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	39	20141024.112507	diff	100	diff	1	4651
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	40	20141024.112513	diff	20	diff	1	14739
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	41	20141024.112530	diff	100	diff	1	7918
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	42	20141024.112540	same	20	same	1	3791
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	43	20141024.112546	same	60	same	1	10972
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	44	20141024.112559	same	60	diff	0	11047
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	45	20141024.112612	same	60	same	1	9732
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	46	20141024.112623	diff	60	diff	1	3006
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	47	20141024.112628	same	100	same	1	7557
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	48	20141024.112638	same	60	diff	0	5917
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	49	20141024.112646	diff	60	diff	1	3801
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	50	20141024.112652	same	20	same	1	5221
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	51	20141024.112708	diff	60	diff	1	2676
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	52	20141024.112713	same	60	same	1	3041
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	53	20141024.112718	diff	60	diff	1	2366
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	54	20141024.112722	diff	100	diff	1	3886
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	55	20141024.112728	diff	60	diff	1	6947
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	56	20141024.112737	diff	100	diff	1	4572
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	57	20141024.112744	diff	60	diff	1	5251
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	58	20141024.112751	same	60	same	1	7841
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	59	20141024.112801	same	20	same	1	5641
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	60	20141024.112808	same	100	same	1	7991
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	61	20141024.112818	same	100	same	1	7878
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	62	20141024.112828	same	100	same	1	7296
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	63	20141024.112838	diff	100	same	0	7881
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	64	20141024.112847	same	60	same	1	7537
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	65	20141024.112857	same	20	same	1	14591
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	66	20141024.112914	diff	60	diff	1	14082
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	67	20141024.112930	same	20	same	1	5001
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	68	20141024.112937	diff	20	diff	1	4312
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	69	20141024.112943	diff	20	diff	1	3896
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	70	20141024.112949	same	60	same	1	4956
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	71	20141024.112956	diff	20	same	0	5181
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	72	20141024.113003	same	100	same	1	17282
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	73	20141024.113022	same	20	same	1	4021
tl	287	21	F	PSYC4802-20144	1.0.1	Block	exp	74	20141024.113028	diff	60	diff	1	3616
