Experimenter	Subject	Age	Sex	Experiment	Version	Block	TrialType	Trial	Timestamp	SameDiff	Rotation	Response	Acc	RT
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	1	20140407.110402	same	60	diff	0	8462
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	2	20140407.110413	same	20	same	1	6036
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	3	20140407.110421	same	60	same	1	3961
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	4	20140407.110427	diff	100	diff	1	5467
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	5	20140407.110434	same	100	diff	0	9885
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	6	20140407.110446	same	20	same	1	3985
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	7	20140407.110452	diff	20	diff	1	4612
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	8	20140407.110459	diff	60	diff	1	5913
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	9	20140407.110507	diff	100	diff	1	5526
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	10	20140407.110514	same	100	same	1	6786
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	11	20140407.110523	diff	20	diff	1	9522
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	12	20140407.110535	diff	60	diff	1	6006
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	13	20140407.110543	same	100	same	1	5063
AMZ	1	21	F	PSYC4802-20142	0.98	Block	practice	14	20140407.110550	same	60	same	1	4817
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	15	20140407.110556	diff	20	diff	1	3382
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	16	20140407.110602	diff	100	diff	1	4911
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	17	20140407.110609	same	100	same	1	6217
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	18	20140407.110617	same	20	same	1	3035
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	19	20140407.110622	same	60	same	1	5215
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	20	20140407.110629	diff	20	diff	1	4794
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	21	20140407.110636	same	60	same	1	4318
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	22	20140407.110642	same	20	same	1	3499
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	23	20140407.110648	same	60	same	1	3346
AMZ	1	21	F	PSYC4802-20142	0.98	Block	exp	24	20140407.110653	same	60	same	1	3252
